priority,language,id,headword,field,currentValue,suggestedValue,reason,issueCategory,severity,confidence,dictionaryCheckRequired,humanReviewRequired,decision,reviewNote
P4-low,zh,zh-00308,上车,tags,名詞,動詞,『上车』(answer=『車に乗る』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00310,上课,tags,名詞,動詞,『上课』(answer=『授業を受ける』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00311,上网,tags,名詞,動詞,『上网』(answer=『ネットをする』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00313,上学,tags,名詞,動詞,『上学』(answer=『登校する』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00319,生病,tags,名詞,動詞,『生病』(answer=『病気になる』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00320,生气,tags,名詞,動詞,『生气』(answer=『怒る』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00338,睡觉,tags,名詞,動詞,『睡觉』(answer=『寝る』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00340,说话,tags,名詞,動詞,『说话』(answer=『話をする』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00352,听到,tags,名詞,動詞,『听到』(answer=『聞こえる』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00353,听见,tags,名詞,動詞,『听见』(answer=『聞こえる』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00380,下班,tags,名詞,動詞,『下班』(answer=『退勤する』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00382,下车,tags,名詞,動詞,『下车』(answer=『車を降りる』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00384,下课,tags,名詞,動詞,『下课』(answer=『授業が終わる』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00386,下雨,tags,名詞,動詞,『下雨』(answer=『雨が降る』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00433,有名,tags,名詞,形容詞,『有名』answer=有名な・例文『这家饭店很有名』は形容詞(状態述語)。tag=名詞は不一致。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00435,有用,tags,動詞,形容詞,『有用』answer=役に立つ・例文『这本书很有用』は形容詞(状態述語)。tag=動詞は不一致。,pos_mismatch,low,0.75,true,true,,
P4-low,zh,zh-00452,找到,tags,名詞,動詞,『找到』(answer=『見つける』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00478,走路,tags,名詞,動詞,『走路』(answer=『歩く』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00486,坐下,tags,名詞,動詞,『坐下』(answer=『座る』)は動詞/動賓(離合)構造で、例文でも動詞として機能。tag=名詞は品詞不一致。意味・例文自体は妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00500,报名,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00503,背,tags,動詞,名詞,和訳『背中』・拼音bèiは身体の『背』（名詞）。動詞と分類されているが名詞が妥当。,pos_mismatch,low,0.85,true,true,,
P4-low,zh,zh-00512,变成,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00517,不但,tags,名詞,接続詞,接続詞（しかし／あるいは／しかも等）だが名詞と分類。ただし本データの品詞体系が接続詞を持つか未確認のため要人手確認。,pos_mismatch,low,0.6,true,true,,
P4-low,zh,zh-00519,不过,tags,名詞,接続詞,接続詞（しかし／あるいは／しかも等）だが名詞と分類。ただし本データの品詞体系が接続詞を持つか未確認のため要人手確認。,pos_mismatch,low,0.6,true,true,,
P4-low,zh,zh-00526,不少,tags,名詞,形容詞,状態・性質を表す形容詞（和訳も形容詞的）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.85,true,true,,
P4-low,zh,zh-00527,不同,tags,名詞,形容詞,状態・性質を表す形容詞（和訳も形容詞的）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.85,true,true,,
P4-low,zh,zh-00542,常见,tags,名詞,形容詞,状態・性質を表す形容詞（和訳も形容詞的）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.85,true,true,,
P4-low,zh,zh-00543,常用,tags,名詞,形容詞,状態・性質を表す形容詞（和訳も形容詞的）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.85,true,true,,
P4-low,zh,zh-00554,出国,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00556,出门,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00559,出院,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00571,打工,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00587,带来,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00589,但,tags,名詞,接続詞,接続詞（しかし／あるいは／しかも等）だが名詞と分類。ただし本データの品詞体系が接続詞を持つか未確認のため要人手確認。,pos_mismatch,low,0.6,true,true,,
P4-low,zh,zh-00590,但是,tags,名詞,接続詞,接続詞（しかし／あるいは／しかも等）だが名詞と分類。ただし本データの品詞体系が接続詞を持つか未確認のため要人手確認。,pos_mismatch,low,0.6,true,true,,
P4-low,zh,zh-00600,得出,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00608,点头,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00626,对话,tags,動詞,名詞,和訳『対話』・例文も名詞用法（这段对话）。動詞分類は不一致、名詞が妥当。,pos_mismatch,low,0.8,true,true,,
P4-low,zh,zh-00632,而且,tags,名詞,接続詞,接続詞（しかし／あるいは／しかも等）だが名詞と分類。ただし本データの品詞体系が接続詞を持つか未確認のため要人手確認。,pos_mismatch,low,0.6,true,true,,
P4-low,zh,zh-00641,放下,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00642,放心,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00643,分开,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00653,干杯,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00658,干活儿,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00679,关机,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00686,过年,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00718,回国,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00720,或,tags,名詞,接続詞,接続詞（しかし／あるいは／しかも等）だが名詞と分類。ただし本データの品詞体系が接続詞を持つか未確認のため要人手確認。,pos_mismatch,low,0.6,true,true,,
P4-low,zh,zh-00721,或者,tags,名詞,接続詞,接続詞（しかし／あるいは／しかも等）だが名詞と分類。ただし本データの品詞体系が接続詞を持つか未確認のため要人手確認。,pos_mismatch,low,0.6,true,true,,
P4-low,zh,zh-00735,见到,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00742,交给,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00752,教学,example,老师的教学很认真。 — 先生の教育はとてもまじめだ。,老师的教学很认真。 — 先生の教え方（授業）はとても真剣だ。,見出し語は『教学（教えること／授業）』だが和訳が『教育』になっており見出しとずれる。,example_sense_mismatch,low,0.7,false,true,,
P4-low,zh,zh-00755,接到,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00782,开机,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00784,开学,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00793,可是,tags,名詞,接続詞,接続詞（しかし／あるいは／しかも等）だが名詞と分類。ただし本データの品詞体系が接続詞を持つか未確認のため要人手確認。,pos_mismatch,low,0.6,true,true,,
P4-low,zh,zh-00815,离开,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00830,留下,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00852,拿出,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00853,拿到,tags,名詞,動詞,動作を表す動詞（和訳も『〜する』系）だが名詞と分類されている。品詞不一致。,pos_mismatch,low,0.9,true,true,,
P4-low,zh,zh-00877,碰到,tags,名詞,動詞,「碰到（出会う）」は動詞（動詞句）だが tags が『名詞』。範囲内で同種（動詞を名詞タグ）が計25件以上あり系統的。代表例として計上。,pos_mismatch,low,0.85,true,true,,
P4-low,zh,zh-00881,片,exampleTranslations,薬を一枚飲んだ,薬を一錠飲んだ,量詞『片』の例文和訳『薬を一枚飲んだ』は日本語の助数詞として不自然。錠剤なら『一錠』が自然。,example_sense_mismatch,low,0.6,false,true,,
