priority,language,id,headword,enTerms,jaTranslation,jmdictSense,note,humanDecision,humanNote
P3(多くは同義語差),french,fr-01095,mandat,mandate / mandate,任期，委任状,commission; proxy; power of attorney,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01112,virer,"to turn, to fire / to turn, to fire",向きを変える，解雇する,dismissal (of an employee); discharge; firing,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01116,ombre,shade / shade,影,shadow; silhouette; figure,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01125,emploi,job / job,雇用，使用,use; application; employment,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01159,exploser,to explode / to explode,爆発する,explosion; detonation; blast,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01170,pistolet,gun / gun,拳銃，ピストル,pistol,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01183,libérer,to liberate / to liberate,解放する，自由にする,freely; at liberty; at will,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01195,nombreux,numerous / numerous,多数の，たくさんの,a lot; lots; plenty,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01196,cardiaque,cardiac / cardiac,心臓の,heart; guts; nerve,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01216,tir,shot / shot,射撃,firing; shooting; fire,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01225,pousse,growth / growth,芽,sprout; shoot; bud,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01226,cesse,end / end,休止，中断,interruption; suspension; break,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01228,rentrée,return / return,新学期,new school term,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01257,résoudre,to resolve / to resolve,解決する,settlement; solution; resolution,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01270,fusil,rifle / rifle,銃,"gun; firearm; small arms (e.g. rifle, pistol, etc)",JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01272,déranger,to bother / to bother,邪魔する,hindrance; obstacle; nuisance,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01274,anciens,forefathers / forefathers,昔の人々，先人,predecessor; pioneer; ancestor,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01275,forcément,inevitably / inevitably,必然的に，どうしても,by all means; at any cost; no matter what,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01280,attente,wait / wait,待つこと，期待,expectation; anticipation; hope,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01294,taire,to be quiet / to be quiet,黙る,to be silent; to say nothing,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01295,inquiet,worried / worried,心配な,worry; concern; anxiety,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01301,billet,note / note,券,ticket; coupon; bond,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01323,tenue,outfit / outfit,服装,attire; dress; clothes,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01340,barre,bar / bar,棒,pole; rod; stick,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01352,conférence,conference / conference,講演,lecture; address; speech,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01353,commissaire,commissioner / commissioner,警視,police superintendent,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01363,propriété,property / property,所有地,one's land; one's estate; domain,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01368,pub,ad / ad,広告,advertisement; advertising; announcement,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01373,conseiller,to advise / to advise,助言する,advice; counsel; suggestion,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01393,uniquement,only / only,ただ〜だけ，もっぱら,wholly; solely; entirely,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01398,américaine,American / American,アメリカの，アメリカ人女性,(United States of) America; United States; US,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01429,baisse,drop / drop,下落,depreciation; decline; fall,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01448,affreux,frightful / frightful,ひどい，恐ろしい,terrible; dreadful; terrifying,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01451,venger,to avenge / to avenge,復讐する,revenge,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01452,installer,to install / to install,設置する,establishment; institution; installation (of a machine or equipment),JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01467,convaincu,convinced / convinced,確信した,conviction; belief; confidence,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01472,brillant,shining / shining,輝く，優秀な,superior; excellent; brilliant,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01490,identifier,to identify / to identify,識別する,distinction; discrimination; discernment,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
P3(多くは同義語差),french,fr-01492,annoncer,to announce / to announce,知らせる，発表する,announcement; publication; presenting,JMdictで和訳語は実在するが英語意味と語彙一致せず。多くは同義語/語形/多義の差(誤りではない)。要目視,,
